season,week,player_id,player_name,fantasy_points_ppr,fantasy_points,recent_team,opponent_team,passing_yards,rushing_yards,receiving_yards
2021,9,00-0033466,I.McKenzie,3.0,1.0,BUF,JAX,0.0,0.0,10.0
2021,10,00-0033466,I.McKenzie,9.9,8.9,BUF,NYJ,0.0,17.0,12.0
2021,14,00-0033466,I.McKenzie,1.5,0.5,BUF,TB,0.0,0.0,5.0
2021,15,00-0033466,I.McKenzie,2.5,1.5,BUF,CAR,0.0,8.0,7.0
2021,16,00-0033466,I.McKenzie,29.4,18.4,BUF,NE,0.0,-1.0,125.0
2021,17,00-0033466,I.McKenzie,1.9,0.9,BUF,ATL,0.0,3.0,6.0
2021,18,00-0033466,I.McKenzie,2.9,1.9,BUF,NYJ,0.0,10.0,9.0
2021,19,00-0033466,I.McKenzie,10.4,7.4,BUF,NE,0.0,29.0,45.0
2021,20,00-0033466,I.McKenzie,2.8,1.8,BUF,KC,0.0,15.0,3.0
2021,5,00-0033471,I.Ford,1.3,0.3,MIA,TB,0.0,0.0,3.0
2021,6,00-0033471,I.Ford,0.0,0.0,MIA,JAX,0.0,0.0,0.0
2021,7,00-0033471,I.Ford,8.0,7.0,MIA,ATL,0.0,0.0,10.0
2021,8,00-0033471,I.Ford,0.0,0.0,MIA,BUF,0.0,0.0,0.0
2021,9,00-0033471,I.Ford,0.0,0.0,MIA,HOU,0.0,0.0,0.0
2021,10,00-0033471,I.Ford,12.4,8.4,MIA,BAL,0.0,0.0,84.0
2021,12,00-0033471,I.Ford,2.1,1.1,MIA,CAR,0.0,0.0,11.0
2021,13,00-0033471,I.Ford,7.2,6.2,MIA,NYG,0.0,0.0,2.0
2021,15,00-0033471,I.Ford,8.1,5.1,MIA,NYJ,0.0,0.0,51.0
2021,17,00-0033471,I.Ford,1.0,0.0,MIA,TEN,0.0,0.0,0.0
2021,3,00-0033481,M.Kemp,0.0,0.0,KC,LAC,0.0,0.0,0.0
2021,7,00-0033481,M.Kemp,1.8,0.8,KC,TEN,0.0,0.0,8.0
2021,10,00-0033481,M.Kemp,2.6,1.6,KC,LV,0.0,0.0,16.0
2021,13,00-0033481,M.Kemp,0.0,0.0,KC,DEN,0.0,0.0,0.0
2021,17,00-0033481,M.Kemp,0.0,0.0,KC,CIN,0.0,0.0,0.0
2021,1,00-0033526,S.Perine,3.9,2.9,CIN,MIN,0.0,22.0,7.0
2021,2,00-0033526,S.Perine,0.0,0.0,CIN,CHI,0.0,0.0,0.0
2021,3,00-0033526,S.Perine,1.7,0.7,CIN,PIT,0.0,-1.0,8.0
2021,4,00-0033526,S.Perine,3.2,2.2,CIN,JAX,0.0,7.0,15.0
2021,5,00-0033526,S.Perine,18.3,14.3,CIN,GB,0.0,59.0,24.0
2021,7,00-0033526,S.Perine,14.5,13.5,CIN,BAL,0.0,52.0,23.0
2021,8,00-0033526,S.Perine,3.6,1.6,CIN,NYJ,0.0,0.0,16.0
2021,9,00-0033526,S.Perine,5.7,3.7,CIN,CLE,0.0,20.0,17.0
2021,11,00-0033526,S.Perine,5.1,2.1,CIN,LV,0.0,3.0,18.0
2021,12,00-0033526,S.Perine,2.5,1.5,CIN,PIT,0.0,3.0,12.0
2021,13,00-0033526,S.Perine,6.1,4.1,CIN,LAC,0.0,36.0,5.0
2021,14,00-0033526,S.Perine,7.3,3.3,CIN,SF,0.0,11.0,22.0
2021,15,00-0033526,S.Perine,6.3,4.3,CIN,DEN,0.0,30.0,13.0
2021,16,00-0033526,S.Perine,2.6,0.6,CIN,BAL,0.0,0.0,6.0
2021,17,00-0033526,S.Perine,2.4,1.4,CIN,KC,0.0,4.0,10.0
2021,19,00-0033526,S.Perine,0.2,0.2,CIN,LV,0.0,2.0,0.0
2021,20,00-0033526,S.Perine,1.4,0.4,CIN,TEN,0.0,0.0,4.0
2021,21,00-0033526,S.Perine,13.3,10.3,CIN,KC,0.0,0.0,43.0
2021,22,00-0033526,S.Perine,0.0,0.0,CIN,LA,0.0,0.0,0.0
2021,15,00-0033528,J.Sprinkle,4.1,2.1,DAL,NYG,0.0,0.0,21.0
2021,18,00-0033528,J.Sprinkle,2.0,1.0,DAL,PHI,0.0,0.0,10.0
2021,1,00-0033536,M.Williams,22.2,14.2,LAC,WAS,0.0,0.0,82.0
2021,2,00-0033536,M.Williams,22.1,15.1,LAC,DAL,0.0,0.0,91.0
2021,3,00-0033536,M.Williams,33.2,26.2,LAC,KC,0.0,0.0,122.0
2021,4,00-0033536,M.Williams,2.1,1.1,LAC,LV,0.0,0.0,11.0
2021,5,00-0033536,M.Williams,36.5,28.5,LAC,CLE,0.0,0.0,165.0
2021,6,00-0033536,M.Williams,4.7,2.7,LAC,BAL,0.0,0.0,27.0
2021,8,00-0033536,M.Williams,3.9,1.9,LAC,NE,0.0,0.0,19.0
2021,9,00-0033536,M.Williams,7.8,5.8,LAC,PHI,0.0,0.0,58.0
2021,10,00-0033536,M.Williams,7.3,3.3,LAC,MIN,0.0,0.0,33.0
2021,11,00-0033536,M.Williams,20.7,15.7,LAC,PIT,0.0,0.0,97.0
2021,12,00-0033536,M.Williams,7.9,3.9,LAC,DEN,0.0,0.0,39.0
2021,13,00-0033536,M.Williams,16.0,11.0,LAC,CIN,0.0,0.0,110.0
2021,14,00-0033536,M.Williams,12.1,6.1,LAC,NYG,0.0,0.0,61.0
2021,15,00-0033536,M.Williams,7.9,4.9,LAC,KC,0.0,0.0,49.0
2021,17,00-0033536,M.Williams,15.3,12.3,LAC,DEN,0.0,0.0,63.0
2021,18,00-0033536,M.Williams,26.9,17.9,LAC,LV,0.0,0.0,119.0
2021,10,00-0033550,D.Webb,-0.3,-0.3,BUF,NYJ,0.0,-3.0,0.0
2021,1,00-0033553,J.Conner,5.3,5.3,ARI,TEN,0.0,53.0,0.0
2021,2,00-0033553,J.Conner,2.6,2.6,ARI,MIN,0.0,26.0,0.0
2021,3,00-0033553,J.Conner,18.3,17.3,ARI,JAX,0.0,43.0,10.0
2021,4,00-0033553,J.Conner,20.6,18.6,ARI,LA,0.0,50.0,16.0
2021,5,00-0033553,J.Conner,10.7,9.7,ARI,SF,0.0,29.0,8.0
2021,6,00-0033553,J.Conner,8.1,7.1,ARI,CLE,0.0,71.0,0.0
2021,7,00-0033553,J.Conner,12.4,12.4,ARI,HOU,0.0,64.0,0.0
2021,8,00-0033553,J.Conner,14.2,14.2,ARI,GB,0.0,22.0,0.0
2021,9,00-0033553,J.Conner,40.3,35.3,ARI,SF,0.0,96.0,77.0
2021,10,00-0033553,J.Conner,15.4,12.4,ARI,CAR,0.0,39.0,25.0
2021,11,00-0033553,J.Conner,20.9,15.9,ARI,SEA,0.0,62.0,37.0
2021,13,00-0033553,J.Conner,19.1,17.1,ARI,CHI,0.0,75.0,36.0
2021,14,00-0033553,J.Conner,33.5,24.5,ARI,LA,0.0,31.0,94.0
2021,15,00-0033553,J.Conner,9.0,7.0,ARI,DET,0.0,39.0,31.0
2021,18,00-0033553,J.Conner,27.3,21.3,ARI,SEA,0.0,52.0,41.0
2021,19,00-0033553,J.Conner,9.4,8.4,ARI,LA,0.0,19.0,5.0
2021,5,00-0033555,M.Hollins,2.0,1.0,MIA,TB,0.0,0.0,10.0
2021,6,00-0033555,M.Hollins,10.1,6.1,MIA,JAX,0.0,0.0,61.0
2021,7,00-0033555,M.Hollins,9.3,7.3,MIA,ATL,0.0,0.0,13.0
2021,8,00-0033555,M.Hollins,0.0,0.0,MIA,BUF,0.0,0.0,0.0
2021,9,00-0033555,M.Hollins,11.2,8.2,MIA,HOU,0.0,0.0,22.0
2021,10,00-0033555,M.Hollins,0.0,0.0,MIA,BAL,0.0,0.0,0.0
2021,11,00-0033555,M.Hollins,15.2,13.2,MIA,NYJ,0.0,0.0,72.0
2021,12,00-0033555,M.Hollins,0.0,0.0,MIA,CAR,0.0,0.0,0.0
2021,13,00-0033555,M.Hollins,7.5,6.5,MIA,NYG,0.0,0.0,5.0
2021,15,00-0033555,M.Hollins,0.0,0.0,MIA,NYJ,0.0,0.0,0.0
2021,16,00-0033555,M.Hollins,5.0,4.0,MIA,NO,0.0,0.0,40.0
2021,17,00-0033555,M.Hollins,0.0,0.0,MIA,TEN,0.0,0.0,0.0
2021,18,00-0033555,M.Hollins,0.0,0.0,MIA,NE,0.0,0.0,0.0
2021,2,00-0033572,J.Agnew,6.0,6.0,JAX,DEN,0.0,0.0,0.0
2021,3,00-0033572,J.Agnew,6.0,6.0,JAX,JAX,0.0,0.0,0.0
2021,4,00-0033572,J.Agnew,4.8,3.8,JAX,CIN,0.0,11.0,27.0
2021,5,00-0033572,J.Agnew,10.9,4.9,JAX,TEN,0.0,8.0,41.0
2021,6,00-0033572,J.Agnew,12.8,7.8,JAX,MIA,0.0,0.0,78.0
2021,8,00-0033572,J.Agnew,15.8,9.8,JAX,SEA,0.0,0.0,38.0
2021,9,00-0033572,J.Agnew,6.8,3.8,JAX,BUF,0.0,11.0,27.0
2021,10,00-0033572,J.Agnew,13.9,13.9,JAX,IND,0.0,79.0,0.0
2021,11,00-0033572,J.Agnew,5.0,2.0,JAX,SF,0.0,2.0,18.0
2021,1,00-0033576,E.Saubert,1.7,0.7,DEN,NYG,0.0,0.0,7.0
2021,2,00-0033576,E.Saubert,1.7,0.7,DEN,JAX,0.0,0.0,7.0
2021,6,00-0033576,E.Saubert,5.3,2.3,DEN,LV,0.0,0.0,23.0
2021,7,00-0033576,E.Saubert,1.3,0.3,DEN,CLE,0.0,0.0,3.0
2021,9,00-0033576,E.Saubert,1.6,0.6,DEN,DAL,0.0,0.0,6.0
2021,12,00-0033576,E.Saubert,7.1,6.1,DEN,LAC,0.0,0.0,1.0
2021,17,00-0033576,E.Saubert,0.0,0.0,DEN,LAC,0.0,0.0,0.0
2021,5,00-0033589,D.Moore,0.0,0.0,DEN,PIT,0.0,0.0,0.0
2021,3,00-0033591,N.Brown,1.9,0.9,DAL,PHI,0.0,0.0,9.0
2021,5,00-0033591,N.Brown,6.6,3.6,DAL,NYG,0.0,0.0,36.0
2021,6,00-0033591,N.Brown,6.7,4.7,DAL,NE,0.0,0.0,47.0
2021,8,00-0033591,N.Brown,1.7,0.7,DAL,MIN,0.0,0.0,7.0
2021,9,00-0033591,N.Brown,0.0,0.0,DAL,DEN,0.0,0.0,0.0
2021,10,00-0033591,N.Brown,2.8,1.8,DAL,ATL,0.0,0.0,18.0
2021,11,00-0033591,N.Brown,0.0,0.0,DAL,KC,0.0,0.0,0.0
2021,12,00-0033591,N.Brown,11.3,5.3,DAL,LV,0.0,0.0,53.0
2021,13,00-0033591,N.Brown,3.4,1.4,DAL,NO,0.0,0.0,14.0
2021,1,00-0033594,C.Carson,12.7,9.7,SEA,IND,0.0,91.0,26.0
2021,2,00-0033594,C.Carson,15.1,15.1,SEA,TEN,0.0,31.0,0.0
2021,3,00-0033594,C.Carson,16.2,14.2,SEA,MIN,0.0,80.0,2.0
2021,4,00-0033594,C.Carson,4.1,3.1,SEA,SF,0.0,30.0,1.0
2021,2,00-0033611,R.Seals-Jones,8.9,7.9,WAS,NYG,0.0,0.0,19.0
2021,4,00-0033611,R.Seals-Jones,3.9,1.9,WAS,ATL,0.0,0.0,19.0
2021,5,00-0033611,R.Seals-Jones,9.1,4.1,WAS,NO,0.0,0.0,41.0
2021,6,00-0033611,R.Seals-Jones,15.8,11.8,WAS,KC,0.0,0.0,58.0
2021,7,00-0033611,R.Seals-Jones,11.1,5.1,WAS,GB,0.0,0.0,51.0
2021,8,00-0033611,R.Seals-Jones,3.2,1.2,WAS,DEN,0.0,0.0,12.0
2021,10,00-0033611,R.Seals-Jones,6.0,3.0,WAS,TB,0.0,0.0,30.0
2021,14,00-0033611,R.Seals-Jones,1.8,0.8,WAS,DAL,0.0,0.0,8.0
2021,15,00-0033611,R.Seals-Jones,6.9,2.9,WAS,PHI,0.0,0.0,29.0
2021,16,00-0033611,R.Seals-Jones,0.6,-0.4,WAS,DAL,0.0,0.0,-4.0
2021,17,00-0033611,R.Seals-Jones,1.8,0.8,WAS,PHI,0.0,0.0,8.0
2021,1,00-0033658,B.Jarwin,5.0,2.0,DAL,TB,0.0,0.0,20.0
2021,2,00-0033658,B.Jarwin,6.7,3.7,DAL,LAC,0.0,0.0,37.0
2021,3,00-0033658,B.Jarwin,3.4,1.4,DAL,PHI,0.0,0.0,14.0
2021,4,00-0033658,B.Jarwin,8.8,7.8,DAL,CAR,0.0,0.0,18.0
2021,6,00-0033658,B.Jarwin,7.1,6.1,DAL,NE,0.0,0.0,1.0
2021,8,00-0033658,B.Jarwin,0.0,0.0,DAL,MIN,0.0,0.0,0.0
2021,18,00-0033658,B.Jarwin,1.6,0.6,DAL,PHI,0.0,0.0,6.0
2021,19,00-0033658,B.Jarwin,0.0,0.0,DAL,SF,0.0,0.0,0.0
2021,8,00-0033662,C.Rush,17.2,17.2,DAL,MIN,325.0,2.0,0.0
2021,10,00-0033662,C.Rush,0.08,0.08,DAL,ATL,17.0,-6.0,0.0
2021,16,00-0033662,C.Rush,6.8,6.8,DAL,WAS,70.0,0.0,0.0
2021,18,00-0033662,C.Rush,0.0,0.0,DAL,PHI,10.0,-4.0,0.0
2021,3,00-0033681,K.Cole,5.0,3.0,NYJ,DEN,0.0,0.0,30.0
2021,4,00-0033681,K.Cole,12.2,9.2,NYJ,TEN,0.0,0.0,92.0
2021,5,00-0033681,K.Cole,5.8,3.8,NYJ,ATL,0.0,0.0,38.0
2021,7,00-0033681,K.Cole,1.6,0.6,NYJ,NE,0.0,0.0,6.0
2021,8,00-0033681,K.Cole,5.5,2.5,NYJ,CIN,0.0,0.0,25.0
2021,9,00-0033681,K.Cole,11.6,6.6,NYJ,IND,0.0,0.0,66.0
2021,10,00-0033681,K.Cole,2.8,1.8,NYJ,BUF,0.0,0.0,18.0
2021,11,00-0033681,K.Cole,0.0,0.0,NYJ,MIA,0.0,0.0,0.0
2021,12,00-0033681,K.Cole,4.4,2.4,NYJ,HOU,0.0,0.0,24.0
2021,14,00-0033681,K.Cole,3.7,2.7,NYJ,NO,0.0,0.0,27.0
2021,15,00-0033681,K.Cole,1.9,0.9,NYJ,MIA,0.0,0.0,9.0
2021,16,00-0033681,K.Cole,4.5,2.5,NYJ,JAX,0.0,0.0,25.0
2021,17,00-0033681,K.Cole,5.5,3.5,NYJ,TB,0.0,0.0,35.0
2021,18,00-0033681,K.Cole,14.4,11.4,NYJ,BUF,0.0,0.0,54.0
2021,1,00-0033699,A.Ekeler,11.7,11.7,LAC,WAS,0.0,57.0,0.0
2021,2,00-0033699,A.Ekeler,22.5,13.5,LAC,DAL,0.0,54.0,61.0
2021,3,00-0033699,A.Ekeler,22.7,16.7,LAC,KC,0.0,55.0,52.0
2021,4,00-0033699,A.Ekeler,29.5,26.5,LAC,LV,0.0,117.0,28.0
2021,5,00-0033699,A.Ekeler,32.9,27.9,LAC,CLE,0.0,66.0,53.0
2021,6,00-0033699,A.Ekeler,9.5,5.5,LAC,BAL,0.0,7.0,48.0
2021,8,00-0033699,A.Ekeler,24.4,18.4,LAC,NE,0.0,64.0,60.0
2021,9,00-0033699,A.Ekeler,11.2,8.2,LAC,PHI,0.0,59.0,23.0
2021,10,00-0033699,A.Ekeler,14.9,11.9,LAC,MIN,0.0,44.0,15.0
2021,11,00-0033699,A.Ekeler,41.5,35.5,LAC,PIT,0.0,50.0,65.0
2021,12,00-0033699,A.Ekeler,21.9,15.9,LAC,DEN,0.0,31.0,68.0
2021,13,00-0033699,A.Ekeler,17.4,12.4,LAC,CIN,0.0,59.0,45.0
2021,14,00-0033699,A.Ekeler,16.4,14.4,LAC,NYG,0.0,67.0,17.0
2021,15,00-0033699,A.Ekeler,18.2,14.2,LAC,KC,0.0,59.0,23.0
2021,17,00-0033699,A.Ekeler,20.2,17.2,LAC,DEN,0.0,58.0,54.0
2021,18,00-0033699,A.Ekeler,28.9,23.9,LAC,LV,0.0,64.0,35.0
2021,7,00-0033720,C.Thompson,0.0,0.0,CAR,NYG,0.0,0.0,0.0
2021,3,00-0033725,C.Clement,0.0,0.0,DAL,PHI,0.0,0.0,0.0
2021,10,00-0033725,C.Clement,3.5,2.5,DAL,ATL,0.0,20.0,5.0
2021,14,00-0033725,C.Clement,5.6,4.6,DAL,WAS,0.0,44.0,2.0
2021,16,00-0033725,C.Clement,1.8,1.8,DAL,WAS,0.0,18.0,0.0
2021,18,00-0033725,C.Clement,18.0,14.0,DAL,PHI,0.0,58.0,22.0
2021,2,00-0033733,G.Ward,0.0,0.0,PHI,SF,0.0,0.0,0.0
2021,3,00-0033733,G.Ward,8.5,7.5,PHI,DAL,0.0,0.0,15.0
2021,4,00-0033733,G.Ward,8.5,7.5,PHI,KC,0.0,0.0,15.0
2021,12,00-0033733,G.Ward,0.0,0.0,PHI,NYG,0.0,0.0,0.0
2021,15,00-0033733,G.Ward,10.8,8.8,PHI,WAS,0.0,0.0,28.0
2021,17,00-0033733,G.Ward,5.5,3.5,PHI,WAS,0.0,0.0,35.0
2021,18,00-0033733,G.Ward,1.28,0.28,PHI,DAL,2.0,0.0,2.0
2021,1,00-0033757,R.Tonyan,2.8,0.8,GB,NO,0.0,0.0,8.0
2021,2,00-0033757,R.Tonyan,14.2,11.2,GB,DET,0.0,0.0,52.0
2021,3,00-0033757,R.Tonyan,1.6,0.6,GB,SF,0.0,0.0,6.0
2021,4,00-0033757,R.Tonyan,2.8,0.8,GB,PIT,0.0,0.0,8.0
2021,5,00-0033757,R.Tonyan,1.8,0.8,GB,CIN,0.0,0.0,8.0
2021,6,00-0033757,R.Tonyan,3.0,1.0,GB,CHI,0.0,0.0,10.0
2021,7,00-0033757,R.Tonyan,16.3,12.3,GB,WAS,0.0,0.0,63.0
2021,8,00-0033757,R.Tonyan,7.9,4.9,GB,ARI,0.0,0.0,49.0
2021,1,00-0033839,D.Westbrook,2.1,1.1,MIN,CIN,0.0,0.0,11.0
2021,4,00-0033839,D.Westbrook,2.7,1.7,MIN,CLE,0.0,0.0,17.0
2021,5,00-0033839,D.Westbrook,4.8,1.8,MIN,DET,0.0,0.0,18.0
2021,6,00-0033839,D.Westbrook,3.3,1.3,MIN,CAR,0.0,0.0,13.0
2021,9,00-0033839,D.Westbrook,0.0,0.0,MIN,BAL,0.0,0.0,0.0
2021,11,00-0033839,D.Westbrook,1.7,0.7,MIN,GB,0.0,0.0,7.0
2021,13,00-0033839,D.Westbrook,0.8,-0.2,MIN,DET,0.0,0.0,-2.0
2021,17,00-0033839,D.Westbrook,1.4,0.4,MIN,GB,0.0,0.0,4.0
2021,4,00-0033854,D.Ogunbowale,0.3,0.3,JAX,CIN,0.0,3.0,0.0
2021,5,00-0033854,D.Ogunbowale,2.9,1.9,JAX,TEN,0.0,0.0,19.0
2021,8,00-0033854,D.Ogunbowale,2.8,1.8,JAX,SEA,0.0,9.0,9.0
2021,9,00-0033854,D.Ogunbowale,1.5,0.5,JAX,BUF,0.0,1.0,4.0
2021,12,00-0033854,D.Ogunbowale,0.0,0.0,JAX,ATL,0.0,0.0,0.0
2021,14,00-0033854,D.Ogunbowale,2.5,0.5,JAX,TEN,0.0,0.0,5.0
2021,15,00-0033854,D.Ogunbowale,1.6,0.6,JAX,HOU,0.0,1.0,5.0
2021,16,00-0033854,D.Ogunbowale,15.2,13.2,JAX,NYJ,0.0,57.0,15.0
2021,17,00-0033854,D.Ogunbowale,14.8,12.8,JAX,NE,0.0,36.0,32.0
2021,18,00-0033854,D.Ogunbowale,8.5,5.5,JAX,IND,0.0,30.0,25.0
2021,1,00-0033856,L.Fournette,10.9,5.9,TB,DAL,0.0,32.0,27.0
2021,2,00-0033856,L.Fournette,11.6,7.6,TB,ATL,0.0,52.0,24.0
2021,3,00-0033856,L.Fournette,6.4,3.4,TB,LA,0.0,8.0,26.0
2021,4,00-0033856,L.Fournette,16.9,13.9,TB,NE,0.0,92.0,47.0
2021,5,00-0033856,L.Fournette,21.0,17.0,TB,MIA,0.0,67.0,43.0
2021,6,00-0033856,L.Fournette,30.7,24.7,TB,PHI,0.0,81.0,46.0
2021,7,00-0033856,L.Fournette,17.0,15.0,TB,CHI,0.0,81.0,9.0
2021,8,00-0033856,L.Fournette,7.3,4.3,TB,NO,0.0,26.0,17.0
2021,10,00-0033856,L.Fournette,17.2,9.2,TB,WAS,0.0,47.0,45.0
2021,11,00-0033856,L.Fournette,13.4,7.4,TB,NYG,0.0,35.0,39.0
2021,12,00-0033856,L.Fournette,44.1,37.1,TB,IND,0.0,100.0,31.0
2021,13,00-0033856,L.Fournette,22.2,15.2,TB,ATL,0.0,44.0,48.0
2021,14,00-0033856,L.Fournette,23.2,19.2,TB,BUF,0.0,113.0,19.0
2021,15,00-0033856,L.Fournette,13.7,6.7,TB,NO,0.0,34.0,33.0
2021,20,00-0033856,L.Fournette,31.7,22.7,TB,LA,0.0,51.0,56.0
2021,1,00-0033857,J.Smith-Schuster,9.2,5.2,PIT,BUF,0.0,0.0,52.0
2021,2,00-0033857,J.Smith-Schuster,16.4,10.4,PIT,LV,0.0,3.0,41.0
2021,3,00-0033857,J.Smith-Schuster,5.5,2.5,PIT,CIN,0.0,0.0,25.0
2021,4,00-0033857,J.Smith-Schuster,3.1,1.1,PIT,GB,0.0,0.0,11.0
2021,5,00-0033857,J.Smith-Schuster,0.6,0.6,PIT,DEN,0.0,6.0,0.0
2021,19,00-0033857,J.Smith-Schuster,7.6,2.6,PIT,KC,0.0,0.0,26.0
2021,1,00-0033858,J.Smith,9.8,4.8,NE,MIA,0.0,6.0,42.0
2021,2,00-0033858,J.Smith,6.8,2.8,NE,NYJ,0.0,0.0,28.0
2021,3,00-0033858,J.Smith,1.4,0.4,NE,NO,0.0,0.0,4.0
2021,4,00-0033858,J.Smith,10.4,7.4,NE,TB,0.0,0.0,14.0
2021,5,00-0033858,J.Smith,5.2,3.2,NE,HOU,0.0,5.0,27.0
2021,6,00-0033858,J.Smith,1.9,0.9,NE,DAL,0.0,0.0,9.0
2021,7,00-0033858,J.Smith,7.7,5.7,NE,NYJ,0.0,5.0,52.0
2021,8,00-0033858,J.Smith,3.3,1.3,NE,LAC,0.0,0.0,13.0
2021,9,00-0033858,J.Smith,1.8,0.8,NE,CAR,0.0,4.0,4.0
2021,11,00-0033858,J.Smith,2.7,1.7,NE,ATL,0.0,0.0,17.0
2021,12,00-0033858,J.Smith,8.8,5.8,NE,TEN,0.0,9.0,49.0
2021,13,00-0033858,J.Smith,2.1,1.1,NE,BUF,0.0,-1.0,12.0
2021,15,00-0033858,J.Smith,1.5,0.5,NE,IND,0.0,2.0,3.0
2021,17,00-0033858,J.Smith,3.5,2.5,NE,JAX,0.0,5.0,20.0
2021,18,00-0033858,J.Smith,0.5,0.5,NE,MIA,0.0,5.0,0.0
2021,2,00-0033869,M.Trubisky,-0.2,-0.2,BUF,MIA,0.0,-2.0,0.0
2021,3,00-0033869,M.Trubisky,1.94,1.94,BUF,WAS,1.0,19.0,0.0
2021,4,00-0033869,M.Trubisky,7.32,7.32,BUF,HOU,8.0,10.0,0.0
2021,11,00-0033869,M.Trubisky,-1.24,-1.24,BUF,IND,19.0,0.0,0.0
2021,18,00-0033869,M.Trubisky,0.3,0.3,BUF,NYJ,15.0,-3.0,0.0
2021,19,00-0033869,M.Trubisky,-0.2,-0.2,BUF,NE,0.0,-2.0,0.0
2021,1,00-0033871,C.Davis,26.7,21.7,NYJ,CAR,0.0,0.0,97.0
2021,2,00-0033871,C.Davis,2.8,0.8,NYJ,NE,0.0,0.0,8.0
2021,3,00-0033871,C.Davis,9.1,4.1,NYJ,DEN,0.0,0.0,41.0
2021,4,00-0033871,C.Davis,21.1,17.1,NYJ,TEN,0.0,0.0,111.0
2021,5,00-0033871,C.Davis,8.5,4.5,NYJ,ATL,0.0,0.0,45.0
2021,7,00-0033871,C.Davis,14.7,10.7,NYJ,NE,0.0,0.0,47.0
2021,10,00-0033871,C.Davis,12.3,7.3,NYJ,BUF,0.0,0.0,93.0
2021,11,00-0033871,C.Davis,6.5,3.5,NYJ,MIA,0.0,0.0,35.0
2021,13,00-0033871,C.Davis,3.5,1.5,NYJ,PHI,0.0,0.0,15.0
2021,1,00-0033873,P.Mahomes,33.28,33.28,KC,CLE,337.0,18.0,0.0
2021,2,00-0033873,P.Mahomes,24.02,24.02,KC,BAL,343.0,3.0,0.0
2021,3,00-0033873,P.Mahomes,22.9,22.9,KC,LAC,260.0,45.0,0.0
2021,4,00-0033873,P.Mahomes,31.72,31.72,KC,PHI,278.0,26.0,0.0
2021,5,00-0033873,P.Mahomes,18.98,18.98,KC,BUF,272.0,61.0,0.0
2021,6,00-0033873,P.Mahomes,22.98,22.98,KC,WAS,397.0,31.0,0.0
2021,7,00-0033873,P.Mahomes,7.74,7.74,KC,TEN,206.0,35.0,0.0
2021,8,00-0033873,P.Mahomes,14.0,14.0,KC,NYG,275.0,10.0,0.0
2021,9,00-0033873,P.Mahomes,10.44,10.44,KC,GB,166.0,-2.0,0.0
2021,10,00-0033873,P.Mahomes,36.24,36.24,KC,LV,406.0,0.0,0.0
2021,11,00-0033873,P.Mahomes,7.5,7.5,KC,DAL,260.0,11.0,0.0
2021,13,00-0033873,P.Mahomes,12.56,12.56,KC,DEN,184.0,12.0,0.0
2021,14,00-0033873,P.Mahomes,20.32,20.32,KC,LV,258.0,20.0,0.0
2021,15,00-0033873,P.Mahomes,29.6,29.6,KC,LAC,410.0,32.0,0.0
2021,16,00-0033873,P.Mahomes,22.32,22.32,KC,PIT,258.0,0.0,0.0
2021,17,00-0033873,P.Mahomes,20.86,20.86,KC,CIN,259.0,25.0,0.0
2021,18,00-0033873,P.Mahomes,26.2,26.2,KC,DEN,270.0,54.0,0.0
2021,19,00-0033873,P.Mahomes,37.06,37.06,KC,PIT,404.0,29.0,0.0
2021,20,00-0033873,P.Mahomes,40.02,40.02,KC,BUF,378.0,69.0,0.0
2021,21,00-0033873,P.Mahomes,20.9,20.9,KC,CIN,275.0,19.0,0.0
2021,2,00-0033879,O.Howard,3.1,2.1,TB,ATL,0.0,0.0,21.0
2021,3,00-0033879,O.Howard,2.1,1.1,TB,LA,0.0,0.0,11.0
2021,4,00-0033879,O.Howard,0.0,0.0,TB,NE,0.0,0.0,0.0
2021,5,00-0033879,O.Howard,3.9,1.9,TB,MIA,0.0,0.0,19.0
2021,6,00-0033879,O.Howard,16.9,10.9,TB,PHI,0.0,0.0,49.0
2021,7,00-0033879,O.Howard,1.9,0.9,TB,CHI,0.0,0.0,9.0
2021,8,00-0033879,O.Howard,3.6,1.6,TB,NO,0.0,0.0,16.0
2021,11,00-0033879,O.Howard,2.0,1.0,TB,NYG,0.0,0.0,10.0
2021,15,00-0033879,O.Howard,0.0,0.0,TB,NO,0.0,0.0,0.0
2021,19,00-0033879,O.Howard,1.3,0.3,TB,PHI,0.0,0.0,3.0
2021,20,00-0033879,O.Howard,1.7,0.7,TB,LA,0.0,0.0,7.0
2021,3,00-0033881,E.Engram,2.1,0.1,NYG,ATL,0.0,0.0,21.0
2021,4,00-0033881,E.Engram,7.4,2.4,NYG,NO,0.0,-3.0,27.0
2021,5,00-0033881,E.Engram,9.5,5.5,NYG,DAL,0.0,0.0,55.0
2021,6,00-0033881,E.Engram,5.4,2.4,NYG,LA,0.0,0.0,24.0
2021,7,00-0033881,E.Engram,10.4,4.4,NYG,CAR,0.0,0.0,44.0
2021,8,00-0033881,E.Engram,10.5,7.5,NYG,KC,0.0,0.0,15.0
2021,9,00-0033881,E.Engram,12.8,9.8,NYG,LV,0.0,0.0,38.0
2021,11,00-0033881,E.Engram,3.2,1.2,NYG,TB,0.0,0.0,12.0
2021,12,00-0033881,E.Engram,6.7,3.7,NYG,PHI,0.0,0.0,37.0
2021,13,00-0033881,E.Engram,10.1,6.1,NYG,MIA,0.0,0.0,61.0
